,iteracion,agente,estrategia,desempeño
3118,97,Almacén Regional,Solo este agente aprendió,-0.01694101539956415
3124,97,Menudeo,Nadie aprendió,0.0
3125,97,Menudeo,Solo otro agente aprendió,1.0132233127603774
3126,97,Menudeo,Solo este agente aprendió,0.9891140697345483
3127,97,Menudeo,Todos aprendieron,1.4155174425875516
3132,97,Mayoreo,Nadie aprendió,0.0
3133,97,Mayoreo,Solo otro agente aprendió,0.16644636581655115
3134,97,Mayoreo,Solo este agente aprendió,0.7937622421506693
3135,97,Mayoreo,Todos aprendieron,1.6696544154784374
3140,98,Fábrica,Nadie aprendió,0.0
3141,98,Fábrica,Solo otro agente aprendió,3.4258527509813668
3142,98,Fábrica,Solo este agente aprendió,1.714936653151647
3148,98,Almacén Regional,Nadie aprendió,0.0
3149,98,Almacén Regional,Solo otro agente aprendió,1.999709501062141
3150,98,Almacén Regional,Solo este agente aprendió,-1.3941381404347408
3156,98,Menudeo,Nadie aprendió,0.0
3157,98,Menudeo,Solo otro agente aprendió,2.9388923281627726
3158,98,Menudeo,Solo este agente aprendió,2.2018970759702414
3164,98,Mayoreo,Nadie aprendió,0.0
3165,98,Mayoreo,Solo otro agente aprendió,0.13740716278529744
3166,98,Mayoreo,Solo este agente aprendió,-1.3026609777324971
3167,98,Mayoreo,Todos aprendieron,4.08791465700351
3172,99,Fábrica,Nadie aprendió,0.0
3173,99,Fábrica,Solo otro agente aprendió,0.9467191364562678
3174,99,Fábrica,Solo este agente aprendió,0.9750986661500299
3175,99,Fábrica,Todos aprendieron,1.1752498970504122
3180,99,Almacén Regional,Nadie aprendió,0.0
3181,99,Almacén Regional,Solo otro agente aprendió,0.9242161433142447
3182,99,Almacén Regional,Solo este agente aprendió,0.020038539070663653
3183,99,Almacén Regional,Todos aprendieron,2.884652715236459
3188,99,Menudeo,Nadie aprendió,0.0
3189,99,Menudeo,Solo otro agente aprendió,0.941757319046376
3190,99,Menudeo,Solo este agente aprendió,0.980060483559922
3191,99,Menudeo,Todos aprendieron,1.1752498970504122
3196,99,Mayoreo,Nadie aprendió,0.0
3197,99,Mayoreo,Solo otro agente aprendió,0.14972946200892098
3198,99,Mayoreo,Solo este agente aprendió,0.8109272069318568
3199,99,Mayoreo,Todos aprendieron,1.6013940824590842
3204,100,Fábrica,Nadie aprendió,0.0
3205,100,Fábrica,Solo otro agente aprendió,1.3057197853581683
3206,100,Fábrica,Solo este agente aprendió,0.9528102695026754
3207,100,Fábrica,Todos aprendieron,1.8386403529990423
3212,100,Almacén Regional,Nadie aprendió,0.0
3213,100,Almacén Regional,Solo otro agente aprendió,0.3967880727616633
3214,100,Almacén Regional,Solo este agente aprendió,0.5672494617110103
3215,100,Almacén Regional,Todos aprendieron,2.2822578199002144
3220,100,Menudeo,Nadie aprendió,0.0
3221,100,Menudeo,Solo otro agente aprendió,0.8468592738355133
3222,100,Menudeo,Solo este agente aprendió,1.4116707810253304
3223,100,Menudeo,Todos aprendieron,1.8386403529990423
3228,100,Mayoreo,Nadie aprendió,0.0
3229,100,Mayoreo,Solo otro agente aprendió,0.19289356053746867
3230,100,Mayoreo,Solo este agente aprendió,0.7530604197176244
3231,100,Mayoreo,Todos aprendieron,2.04865031749261
3236,101,Fábrica,Nadie aprendió,0.0
3238,101,Fábrica,Solo este agente aprendió,1.5058948930458222
3244,101,Almacén Regional,Nadie aprendió,0.0
3252,101,Menudeo,Nadie aprendió,0.0
3254,101,Menudeo,Solo este agente aprendió,2.2939979667316295
3260,101,Mayoreo,Nadie aprendió,0.0
3261,101,Mayoreo,Solo otro agente aprendió,-1.0048115191110987
3262,101,Mayoreo,Solo este agente aprendió,1.9076430484002267
3263,101,Mayoreo,Todos aprendieron,3.3347774751695196
3268,102,Fábrica,Nadie aprendió,0.0
3269,102,Fábrica,Solo otro agente aprendió,0.5071859434427213
3270,102,Fábrica,Solo este agente aprendió,-0.1483347226196343
3271,102,Fábrica,Todos aprendieron,4.389410749996968
3276,102,Almacén Regional,Nadie aprendió,0.0
3277,102,Almacén Regional,Solo otro agente aprendió,-0.2728075865161181
3278,102,Almacén Regional,Solo este agente aprendió,-0.7754542335526773
3279,102,Almacén Regional,Todos aprendieron,1.0475957692159432
3284,102,Menudeo,Nadie aprendió,0.0
3285,102,Menudeo,Solo otro agente aprendió,0.7954809840741596
3286,102,Menudeo,Solo este agente aprendió,-0.4366297632510725
3287,102,Menudeo,Todos aprendieron,4.389410749996968
3292,102,Mayoreo,Nadie aprendió,0.0
3293,102,Mayoreo,Solo otro agente aprendió,-2.2143737596720303
3294,102,Mayoreo,Solo este agente aprendió,-6.339621747659844
3300,103,Fábrica,Nadie aprendió,0.0
3301,103,Fábrica,Solo otro agente aprendió,1.0787796722016576
3302,103,Fábrica,Solo este agente aprendió,0.9536665167475307
3303,103,Fábrica,Todos aprendieron,1.3900984045581062
3308,103,Almacén Regional,Nadie aprendió,0.0
3309,103,Almacén Regional,Solo otro agente aprendió,-0.5989739082153074
3310,103,Almacén Regional,Solo este agente aprendió,1.4902433688373822
3316,103,Menudeo,Nadie aprendió,0.0
3317,103,Menudeo,Solo otro agente aprendió,1.0419130289537923
3318,103,Menudeo,Solo este agente aprendió,0.990533159995396
3319,103,Menudeo,Todos aprendieron,1.3900984045581062
3324,103,Mayoreo,Nadie aprendió,0.0
3325,103,Mayoreo,Solo otro agente aprendió,0.41402806360601363
3326,103,Mayoreo,Solo este agente aprendió,0.5516090795632911
3327,103,Mayoreo,Todos aprendieron,1.4837575595369097
3332,104,Fábrica,Nadie aprendió,0.0
3334,104,Fábrica,Solo este agente aprendió,0.4075435745459095
3340,104,Almacén Regional,Nadie aprendió,0.0
3341,104,Almacén Regional,Solo otro agente aprendió,-0.14523339622693832
3342,104,Almacén Regional,Solo este agente aprendió,-0.9237911998016215
3343,104,Almacén Regional,Todos aprendieron,1.8570932578134198
3348,104,Menudeo,Nadie aprendió,0.0
3349,104,Menudeo,Solo otro agente aprendió,2.784497571381257
3350,104,Menudeo,Solo este agente aprendió,3.708175308006979
3356,104,Mayoreo,Nadie aprendió,0.0
3357,104,Mayoreo,Solo otro agente aprendió,0.7867444972385295
3358,104,Mayoreo,Solo este agente aprendió,-1.956933757828515
3359,104,Mayoreo,Todos aprendieron,4.367765686469547
3364,105,Fábrica,Nadie aprendió,0.0
3365,105,Fábrica,Solo otro agente aprendió,0.9125198960179958
3366,105,Fábrica,Solo este agente aprendió,1.4650166727222027
3367,105,Fábrica,Todos aprendieron,2.165202150442372
3372,105,Almacén Regional,Nadie aprendió,0.0
3373,105,Almacén Regional,Solo otro agente aprendió,-0.1235875051653466
3374,105,Almacén Regional,Solo este agente aprendió,1.0890446012330905
3375,105,Almacén Regional,Todos aprendieron,2.053643705786902
3380,105,Menudeo,Nadie aprendió,0.0
3381,105,Menudeo,Solo otro agente aprendió,1.481173311604661
3382,105,Menudeo,Solo este agente aprendió,0.8963632571355377
3383,105,Menudeo,Todos aprendieron,2.165202150442372
3388,105,Mayoreo,Nadie aprendió,0.0
3389,105,Mayoreo,Solo otro agente aprendió,0.18519547019437974
3390,105,Mayoreo,Solo este agente aprendió,0.7514221774535891
3391,105,Mayoreo,Todos aprendieron,2.3823570284108286
3396,106,Fábrica,Nadie aprendió,0.0
3397,106,Fábrica,Solo otro agente aprendió,1.101802357449108
3398,106,Fábrica,Solo este agente aprendió,0.9285813186056365
3399,106,Fábrica,Todos aprendieron,1.4806578252100668
3404,106,Almacén Regional,Nadie aprendió,0.0
3405,106,Almacén Regional,Solo otro agente aprendió,-0.30635260261675057
3406,106,Almacén Regional,Solo este agente aprendió,-0.8017688770192272
3407,106,Almacén Regional,Todos aprendieron,3.6739629158890077
3412,106,Menudeo,Nadie aprendió,0.0
3413,106,Menudeo,Solo otro agente aprendió,1.0745669643066524
3414,106,Menudeo,Solo este agente aprendió,0.955816711748092
3415,106,Menudeo,Todos aprendieron,1.4806578252100668
3420,106,Mayoreo,Nadie aprendió,0.0
3421,106,Mayoreo,Solo otro agente aprendió,-1.0607025715955276
3422,106,Mayoreo,Solo este agente aprendió,1.9192518836980654
3423,106,Mayoreo,Todos aprendieron,4.32866819874971
3428,107,Fábrica,Nadie aprendió,0.0
3429,107,Fábrica,Solo otro agente aprendió,1.842764293408856
3430,107,Fábrica,Solo este agente aprendió,0.9788004551883769
3431,107,Fábrica,Todos aprendieron,3.141456708349628
3436,107,Almacén Regional,Nadie aprendió,0.0
3437,107,Almacén Regional,Solo otro agente aprendió,-0.9865322009092009
3438,107,Almacén Regional,Solo este agente aprendió,0.8159534245284664
3444,107,Menudeo,Nadie aprendió,0.0
3445,107,Menudeo,Solo otro agente aprendió,1.8407783736824834
3446,107,Menudeo,Solo este agente aprendió,0.9807863749147495
3447,107,Menudeo,Todos aprendieron,3.141456708349628
3452,107,Mayoreo,Nadie aprendió,0.0
3453,107,Mayoreo,Solo otro agente aprendió,0.36795810749840574
3454,107,Mayoreo,Solo este agente aprendió,0.5283508025810688
3455,107,Mayoreo,Todos aprendieron,3.311078392748435
3460,108,Fábrica,Nadie aprendió,0.0
3461,108,Fábrica,Solo otro agente aprendió,1.8206622938851245
3462,108,Fábrica,Solo este agente aprendió,0.9339009422499402
3463,108,Fábrica,Todos aprendieron,2.861232903864962
3468,108,Almacén Regional,Nadie aprendió,0.0
3469,108,Almacén Regional,Solo otro agente aprendió,-2.7834602386391163
3470,108,Almacén Regional,Solo este agente aprendió,1.6253650770501376
3476,108,Menudeo,Nadie aprendió,0.0
3477,108,Menudeo,Solo otro agente aprendió,1.6305228344684743
3478,108,Menudeo,Solo este agente aprendió,1.1240404016665904
3479,108,Menudeo,Todos aprendieron,2.861232903864962
3484,108,Mayoreo,Nadie aprendió,0.0
3485,108,Mayoreo,Solo otro agente aprendió,0.3125453652275105
3486,108,Mayoreo,Solo este agente aprendió,0.6203765390111223
3487,108,Mayoreo,Todos aprendieron,2.1787452838545955
3492,109,Fábrica,Nadie aprendió,0.0
3493,109,Fábrica,Solo otro agente aprendió,1.0670961975479956
3494,109,Fábrica,Solo este agente aprendió,1.2498366892617216
3495,109,Fábrica,Todos aprendieron,2.0854859791875318
3500,109,Almacén Regional,Nadie aprendió,0.0
3501,109,Almacén Regional,Solo otro agente aprendió,1.5688276809090325
3502,109,Almacén Regional,Solo este agente aprendió,-0.6751154599268634
3508,109,Menudeo,Nadie aprendió,0.0
3509,109,Menudeo,Solo otro agente aprendió,1.3084931205317025
3510,109,Menudeo,Solo este agente aprendió,1.0084397662780145
3511,109,Menudeo,Todos aprendieron,2.0854859791875318
3516,109,Mayoreo,Nadie aprendió,0.0
3524,110,Fábrica,Nadie aprendió,0.0
3525,110,Fábrica,Solo otro agente aprendió,1.4535614069790188
3526,110,Fábrica,Solo este agente aprendió,0.9922797675096517
3527,110,Fábrica,Todos aprendieron,2.1876527257885945
3532,110,Almacén Regional,Nadie aprendió,0.0
3540,110,Menudeo,Nadie aprendió,0.0
3541,110,Menudeo,Solo otro agente aprendió,1.106999762832047
3542,110,Menudeo,Solo este agente aprendió,1.3388414116566236
3543,110,Menudeo,Todos aprendieron,2.1876527257885945
3548,110,Mayoreo,Nadie aprendió,0.0
3549,110,Mayoreo,Solo otro agente aprendió,-0.14507454723687177
3550,110,Mayoreo,Solo este agente aprendió,0.8428411187773408
3556,111,Fábrica,Nadie aprendió,0.0
3557,111,Fábrica,Solo otro agente aprendió,0.9713844034121919
3558,111,Fábrica,Solo este agente aprendió,1.0644161514460022
3559,111,Fábrica,Todos aprendieron,1.44218224704763
3564,111,Almacén Regional,Nadie aprendió,0.0
3565,111,Almacén Regional,Solo otro agente aprendió,0.1755182282739351
3566,111,Almacén Regional,Solo este agente aprendió,0.7628595714676984
3567,111,Almacén Regional,Todos aprendieron,3.052420443329517
3572,111,Menudeo,Nadie aprendió,0.0
3573,111,Menudeo,Solo otro agente aprendió,1.0822120116031761
3574,111,Menudeo,Solo este agente aprendió,0.9535885432550177
3575,111,Menudeo,Todos aprendieron,1.44218224704763
3580,111,Mayoreo,Nadie aprendió,0.0
3581,111,Mayoreo,Solo otro agente aprendió,0.04384766866301158
3582,111,Mayoreo,Solo este agente aprendió,0.903799665884237
3583,111,Mayoreo,Todos aprendieron,1.9909826818207326
3588,112,Fábrica,Nadie aprendió,0.0
3589,112,Fábrica,Solo otro agente aprendió,1.0553313591481306
3590,112,Fábrica,Solo este agente aprendió,1.4325356101769366
3591,112,Fábrica,Todos aprendieron,2.482439233672748
3596,112,Almacén Regional,Nadie aprendió,0.0
3604,112,Menudeo,Nadie aprendió,0.0
3605,112,Menudeo,Solo otro agente aprendió,1.6245006258657657
3606,112,Menudeo,Solo este agente aprendió,0.8633663434593016
3607,112,Menudeo,Todos aprendieron,2.482439233672748
3612,112,Mayoreo,Nadie aprendió,0.0
3613,112,Mayoreo,Solo otro agente aprendió,0.8298259872642711
3614,112,Mayoreo,Solo este agente aprendió,0.07631075562195822
3615,112,Mayoreo,Todos aprendieron,3.002484190046676
3620,113,Fábrica,Nadie aprendió,0.0
3621,113,Fábrica,Solo otro agente aprendió,1.5173589722275314
3622,113,Fábrica,Solo este agente aprendió,1.1618307087360695
3623,113,Fábrica,Todos aprendieron,2.8215366869686824
3628,113,Almacén Regional,Nadie aprendió,0.0
3629,113,Almacén Regional,Solo otro agente aprendió,0.20378823257899895
3630,113,Almacén Regional,Solo este agente aprendió,0.7580294067690702
3631,113,Almacén Regional,Todos aprendieron,2.231714617853252
3636,113,Menudeo,Nadie aprendió,0.0
3637,113,Menudeo,Solo otro agente aprendió,1.6864320970619742
3638,113,Menudeo,Solo este agente aprendió,0.9927575839016266
3639,113,Menudeo,Todos aprendieron,2.8215366869686824
3644,113,Mayoreo,Nadie aprendió,0.0
3645,113,Mayoreo,Solo otro agente aprendió,-0.2521087012748697
3646,113,Mayoreo,Solo este agente aprendió,1.1898885457878536
3647,113,Mayoreo,Todos aprendieron,2.371409483738398
3652,114,Fábrica,Nadie aprendió,0.0
3653,114,Fábrica,Solo otro agente aprendió,1.088934165664636
3654,114,Fábrica,Solo este agente aprendió,1.6093280308066324
3655,114,Fábrica,Todos aprendieron,2.87646898545911
3660,114,Almacén Regional,Nadie aprendió,0.0
3661,114,Almacén Regional,Solo otro agente aprendió,1.195837868265912
3662,114,Almacén Regional,Solo este agente aprendió,-0.7032659288484063
3668,114,Menudeo,Nadie aprendió,0.0
3669,114,Menudeo,Solo otro agente aprendió,1.7051828690685873
3670,114,Menudeo,Solo este agente aprendió,0.9930793274026812
3671,114,Menudeo,Todos aprendieron,2.87646898545911
3676,114,Mayoreo,Nadie aprendió,0.0
3677,114,Mayoreo,Solo otro agente aprendió,-0.01688719729778408
3678,114,Mayoreo,Solo este agente aprendió,0.9555593100391235
3679,114,Mayoreo,Todos aprendieron,2.0450545197932373
3684,115,Fábrica,Nadie aprendió,0.0
3685,115,Fábrica,Solo otro agente aprendió,1.1014531078309635
3686,115,Fábrica,Solo este agente aprendió,0.9940540202379007
3687,115,Fábrica,Todos aprendieron,1.546163712897772
3692,115,Almacén Regional,Nadie aprendió,0.0
3693,115,Almacén Regional,Solo otro agente aprendió,0.23848156653416908
3694,115,Almacén Regional,Solo este agente aprendió,0.7274184271184736
3695,115,Almacén Regional,Todos aprendieron,2.0270422680349074
3700,115,Menudeo,Nadie aprendió,0.0
3701,115,Menudeo,Solo otro agente aprendió,0.9096451789106031
3702,115,Menudeo,Solo este agente aprendió,1.185861949158261
3703,115,Menudeo,Todos aprendieron,1.546163712897772
3708,115,Mayoreo,Nadie aprendió,0.0
3709,115,Mayoreo,Solo otro agente aprendió,0.36586609437549306
3710,115,Mayoreo,Solo este agente aprendió,0.6096235808227494
3711,115,Mayoreo,Todos aprendieron,1.2231930301289138
3716,116,Fábrica,Nadie aprendió,0.0
3717,116,Fábrica,Solo otro agente aprendió,0.9815490435073357
3718,116,Fábrica,Solo este agente aprendió,0.9537579721961812
3719,116,Fábrica,Todos aprendieron,1.2030143175561425
3724,116,Almacén Regional,Nadie aprendió,0.0
3725,116,Almacén Regional,Solo otro agente aprendió,0.1424177142721812
3726,116,Almacén Regional,Solo este agente aprendió,0.8409873438813208
3727,116,Almacén Regional,Todos aprendieron,1.384613579362141
3732,116,Menudeo,Nadie aprendió,0.0
3733,116,Menudeo,Solo otro agente aprendió,0.9960448705894295
3734,116,Menudeo,Solo este agente aprendió,0.9392621451140875
3735,116,Menudeo,Todos aprendieron,1.2030143175561425
3740,116,Mayoreo,Nadie aprendió,0.0
3741,116,Mayoreo,Solo otro agente aprendió,0.1897601411488148
3742,116,Mayoreo,Solo este agente aprendió,0.76027638249351
3743,116,Mayoreo,Todos aprendieron,1.8490331700463614
3748,117,Fábrica,Nadie aprendió,0.0
3749,117,Fábrica,Solo otro agente aprendió,1.112607735975043
3750,117,Fábrica,Solo este agente aprendió,1.1468126211817087
3751,117,Fábrica,Todos aprendieron,1.8604187463587576
3756,117,Almacén Regional,Nadie aprendió,0.0
3757,117,Almacén Regional,Solo otro agente aprendió,-0.1263783417897591
3758,117,Almacén Regional,Solo este agente aprendió,1.028616700347597
3759,117,Almacén Regional,Todos aprendieron,4.76928623753766
3764,117,Menudeo,Nadie aprendió,0.0
3765,117,Menudeo,Solo otro agente aprendió,1.296732830922622
3766,117,Menudeo,Solo este agente aprendió,0.9626875262341298
3767,117,Menudeo,Todos aprendieron,1.8604187463587576
3772,117,Mayoreo,Nadie aprendió,0.0
3773,117,Mayoreo,Solo otro agente aprendió,-1.3035043250849725
3774,117,Mayoreo,Solo este agente aprendió,1.9353683588803954
3780,118,Fábrica,Nadie aprendió,0.0
3788,118,Almacén Regional,Nadie aprendió,0.0
3789,118,Almacén Regional,Solo otro agente aprendió,-0.6580276590493405
3790,118,Almacén Regional,Solo este agente aprendió,-0.41648981697537024
3791,118,Almacén Regional,Todos aprendieron,2.3424236059797776
3796,118,Menudeo,Nadie aprendió,0.0
3804,118,Mayoreo,Nadie aprendió,0.0
3805,118,Mayoreo,Solo otro agente aprendió,2.592314379995232
3806,118,Mayoreo,Solo este agente aprendió,-3.8440742941998542
3812,119,Fábrica,Nadie aprendió,0.0
3813,119,Fábrica,Solo otro agente aprendió,0.9802373563005468
3814,119,Fábrica,Solo este agente aprendió,1.056983565427973
3815,119,Fábrica,Todos aprendieron,1.4512989324112973
3820,119,Almacén Regional,Nadie aprendió,0.0
3821,119,Almacén Regional,Solo otro agente aprendió,0.43046902261956993
3822,119,Almacén Regional,Solo este agente aprendió,0.5451077684659564
3823,119,Almacén Regional,Todos aprendieron,1.6918574378020004
3828,119,Menudeo,Nadie aprendió,0.0
3829,119,Menudeo,Solo otro agente aprendió,1.02376850646984
3830,119,Menudeo,Solo este agente aprendió,1.0134524152586795
3831,119,Menudeo,Todos aprendieron,1.4512989324112973
3836,119,Mayoreo,Nadie aprendió,0.0
3837,119,Mayoreo,Solo otro agente aprendió,0.17624470080008586
3838,119,Mayoreo,Solo este agente aprendió,0.7965342171752273
3839,119,Mayoreo,Todos aprendieron,1.300559499274918
3844,120,Fábrica,Nadie aprendió,0.0
3845,120,Fábrica,Solo otro agente aprendió,1.4674057432846854
3846,120,Fábrica,Solo este agente aprendió,0.9156053932365498
3847,120,Fábrica,Todos aprendieron,2.229168858663609
3852,120,Almacén Regional,Nadie aprendió,0.0
3853,120,Almacén Regional,Solo otro agente aprendió,-4.28459431743641
3854,120,Almacén Regional,Solo este agente aprendió,4.672198603353798
3860,120,Menudeo,Nadie aprendió,0.0
3861,120,Menudeo,Solo otro agente aprendió,1.3932916974348715
3862,120,Menudeo,Solo este agente aprendió,0.9897194390863635
