,iteration,strategy,agent,money
2930,244,Smart,Wholesale,1721.9680234635089
2931,244,Smart,Regional Warehouse,578.0574893563733
2932,244,Smart,Factory,3844.709961399413
2933,244,Dumb,Retail,1201.3168547125479
2934,244,Dumb,Wholesale,-4408.231664460108
2935,244,Dumb,Regional Warehouse,-5588.07531505999
2936,244,Dumb,Factory,1201.3168547125479
2937,244,Dumber,Retail,-3450.772743608878
2938,244,Dumber,Wholesale,-4270.069699296196
2939,244,Dumber,Regional Warehouse,-5530.676087069574
2940,244,Dumber,Factory,-3450.772743608878
2941,245,Smart,Retail,3844.709961399413
2942,245,Smart,Wholesale,1721.9680234635089
2943,245,Smart,Regional Warehouse,578.0574893563733
2944,245,Smart,Factory,3844.709961399413
2945,245,Dumb,Retail,1201.3168547125479
2946,245,Dumb,Wholesale,-4408.231664460108
2947,245,Dumb,Regional Warehouse,-5588.07531505999
2948,245,Dumb,Factory,1201.3168547125479
2949,245,Dumber,Retail,-3450.772743608878
2950,245,Dumber,Wholesale,-4270.069699296196
2951,245,Dumber,Regional Warehouse,-5530.676087069574
2952,245,Dumber,Factory,-3450.772743608878
2953,246,Smart,Retail,3844.709961399413
2954,246,Smart,Wholesale,1721.9680234635089
2955,246,Smart,Regional Warehouse,578.0574893563733
2956,246,Smart,Factory,3844.709961399413
2957,246,Dumb,Retail,1201.3168547125479
2958,246,Dumb,Wholesale,-4408.231664460108
2959,246,Dumb,Regional Warehouse,-5588.07531505999
2960,246,Dumb,Factory,1201.3168547125479
2961,246,Dumber,Retail,-3450.772743608878
2962,246,Dumber,Wholesale,-4270.069699296196
2963,246,Dumber,Regional Warehouse,-5530.676087069574
2964,246,Dumber,Factory,-3450.772743608878
2965,247,Smart,Retail,3844.709961399413
2966,247,Smart,Wholesale,1721.9680234635089
2967,247,Smart,Regional Warehouse,578.0574893563733
2968,247,Smart,Factory,3844.709961399413
2969,247,Dumb,Retail,1201.3168547125479
2970,247,Dumb,Wholesale,-4408.231664460108
2971,247,Dumb,Regional Warehouse,-5588.07531505999
2972,247,Dumb,Factory,1201.3168547125479
2973,247,Dumber,Retail,-3450.772743608878
2974,247,Dumber,Wholesale,-4270.069699296196
2975,247,Dumber,Regional Warehouse,-5530.676087069574
2976,247,Dumber,Factory,-3450.772743608878
2977,248,Smart,Retail,3844.709961399413
2978,248,Smart,Wholesale,1721.9680234635089
2979,248,Smart,Regional Warehouse,578.0574893563733
2980,248,Smart,Factory,3844.709961399413
2981,248,Dumb,Retail,1201.3168547125479
2982,248,Dumb,Wholesale,-4408.231664460108
2983,248,Dumb,Regional Warehouse,-5588.07531505999
2984,248,Dumb,Factory,1201.3168547125479
2985,248,Dumber,Retail,-3450.772743608878
2986,248,Dumber,Wholesale,-4270.069699296196
2987,248,Dumber,Regional Warehouse,-5530.676087069574
2988,248,Dumber,Factory,-3450.772743608878
2989,249,Smart,Retail,3844.709961399413
2990,249,Smart,Wholesale,1721.9680234635089
2991,249,Smart,Regional Warehouse,578.0574893563733
2992,249,Smart,Factory,3844.709961399413
2993,249,Dumb,Retail,1201.3168547125479
2994,249,Dumb,Wholesale,-4408.231664460108
2995,249,Dumb,Regional Warehouse,-5588.07531505999
2996,249,Dumb,Factory,1201.3168547125479
2997,249,Dumber,Retail,-3450.772743608878
2998,249,Dumber,Wholesale,-4270.069699296196
2999,249,Dumber,Regional Warehouse,-5530.676087069574
3000,249,Dumber,Factory,-3450.772743608878
3001,250,Smart,Retail,3844.709961399413
3002,250,Smart,Wholesale,1721.9680234635089
3003,250,Smart,Regional Warehouse,578.0574893563733
3004,250,Smart,Factory,3844.709961399413
3005,250,Dumb,Retail,1201.3168547125479
3006,250,Dumb,Wholesale,-4408.231664460108
3007,250,Dumb,Regional Warehouse,-5588.07531505999
3008,250,Dumb,Factory,1201.3168547125479
3009,250,Dumber,Retail,-3450.772743608878
3010,250,Dumber,Wholesale,-4270.069699296196
3011,250,Dumber,Regional Warehouse,-5530.676087069574
3012,250,Dumber,Factory,-3450.772743608878
3013,251,Smart,Retail,3844.709961399413
3014,251,Smart,Wholesale,1721.9680234635089
3015,251,Smart,Regional Warehouse,578.0574893563733
3016,251,Smart,Factory,3844.709961399413
3017,251,Dumb,Retail,1201.3168547125479
3018,251,Dumb,Wholesale,-4408.231664460108
3019,251,Dumb,Regional Warehouse,-5588.07531505999
3020,251,Dumb,Factory,1201.3168547125479
3021,251,Dumber,Retail,-3450.772743608878
3022,251,Dumber,Wholesale,-4270.069699296196
3023,251,Dumber,Regional Warehouse,-5530.676087069574
3024,251,Dumber,Factory,-3450.772743608878
3025,252,Smart,Retail,3844.709961399413
3026,252,Smart,Wholesale,1721.9680234635089
3027,252,Smart,Regional Warehouse,578.0574893563733
3028,252,Smart,Factory,3844.709961399413
3029,252,Dumb,Retail,1201.3168547125479
3030,252,Dumb,Wholesale,-4408.231664460108
3031,252,Dumb,Regional Warehouse,-5588.07531505999
3032,252,Dumb,Factory,1201.3168547125479
3033,252,Dumber,Retail,-3450.772743608878
3034,252,Dumber,Wholesale,-4270.069699296196
3035,252,Dumber,Regional Warehouse,-5530.676087069574
3036,252,Dumber,Factory,-3450.772743608878
3037,253,Smart,Retail,3844.709961399413
3038,253,Smart,Wholesale,1721.9680234635089
3039,253,Smart,Regional Warehouse,578.0574893563733
3040,253,Smart,Factory,3844.709961399413
3041,253,Dumb,Retail,1201.3168547125479
3042,253,Dumb,Wholesale,-4408.231664460108
3043,253,Dumb,Regional Warehouse,-5588.07531505999
3044,253,Dumb,Factory,1201.3168547125479
3045,253,Dumber,Retail,-3450.772743608878
3046,253,Dumber,Wholesale,-4270.069699296196
3047,253,Dumber,Regional Warehouse,-5530.676087069574
3048,253,Dumber,Factory,-3450.772743608878
3049,254,Smart,Retail,3844.709961399413
3050,254,Smart,Wholesale,1721.9680234635089
3051,254,Smart,Regional Warehouse,578.0574893563733
3052,254,Smart,Factory,3844.709961399413
3053,254,Dumb,Retail,1201.3168547125479
3054,254,Dumb,Wholesale,-4408.231664460108
3055,254,Dumb,Regional Warehouse,-5588.07531505999
3056,254,Dumb,Factory,1201.3168547125479
3057,254,Dumber,Retail,-3450.772743608878
3058,254,Dumber,Wholesale,-4270.069699296196
3059,254,Dumber,Regional Warehouse,-5530.676087069574
3060,254,Dumber,Factory,-3450.772743608878
3061,255,Smart,Retail,3844.709961399413
3062,255,Smart,Wholesale,1721.9680234635089
3063,255,Smart,Regional Warehouse,578.0574893563733
3064,255,Smart,Factory,3844.709961399413
3065,255,Dumb,Retail,1201.3168547125479
3066,255,Dumb,Wholesale,-4408.231664460108
3067,255,Dumb,Regional Warehouse,-5588.07531505999
3068,255,Dumb,Factory,1201.3168547125479
3069,255,Dumber,Retail,-3450.772743608878
3070,255,Dumber,Wholesale,-4270.069699296196
3071,255,Dumber,Regional Warehouse,-5530.676087069574
3072,255,Dumber,Factory,-3450.772743608878
3073,256,Smart,Retail,3844.709961399413
3074,256,Smart,Wholesale,1721.9680234635089
3075,256,Smart,Regional Warehouse,578.0574893563733
3076,256,Smart,Factory,3844.709961399413
3077,256,Dumb,Retail,1201.3168547125479
3078,256,Dumb,Wholesale,-4408.231664460108
3079,256,Dumb,Regional Warehouse,-5588.07531505999
3080,256,Dumb,Factory,1201.3168547125479
3081,256,Dumber,Retail,-3450.772743608878
3082,256,Dumber,Wholesale,-4270.069699296196
3083,256,Dumber,Regional Warehouse,-5530.676087069574
3084,256,Dumber,Factory,-3450.772743608878
3085,257,Smart,Retail,3844.709961399413
3086,257,Smart,Wholesale,1721.9680234635089
3087,257,Smart,Regional Warehouse,578.0574893563733
3088,257,Smart,Factory,3844.709961399413
3089,257,Dumb,Retail,1201.3168547125479
3090,257,Dumb,Wholesale,-4408.231664460108
3091,257,Dumb,Regional Warehouse,-5588.07531505999
3092,257,Dumb,Factory,1201.3168547125479
3093,257,Dumber,Retail,-3450.772743608878
3094,257,Dumber,Wholesale,-4270.069699296196
3095,257,Dumber,Regional Warehouse,-5530.676087069574
3096,257,Dumber,Factory,-3450.772743608878
3097,258,Smart,Retail,3844.709961399413
3098,258,Smart,Wholesale,1721.9680234635089
3099,258,Smart,Regional Warehouse,578.0574893563733
3100,258,Smart,Factory,3844.709961399413
3101,258,Dumb,Retail,1201.3168547125479
3102,258,Dumb,Wholesale,-4408.231664460108
3103,258,Dumb,Regional Warehouse,-5588.07531505999
3104,258,Dumb,Factory,1201.3168547125479
3105,258,Dumber,Retail,-3450.772743608878
3106,258,Dumber,Wholesale,-4270.069699296196
3107,258,Dumber,Regional Warehouse,-5530.676087069574
3108,258,Dumber,Factory,-3450.772743608878
3109,259,Smart,Retail,3844.709961399413
3110,259,Smart,Wholesale,1721.9680234635089
3111,259,Smart,Regional Warehouse,578.0574893563733
3112,259,Smart,Factory,3844.709961399413
3113,259,Dumb,Retail,1201.3168547125479
3114,259,Dumb,Wholesale,-4408.231664460108
3115,259,Dumb,Regional Warehouse,-5588.07531505999
3116,259,Dumb,Factory,1201.3168547125479
3117,259,Dumber,Retail,-3450.772743608878
3118,259,Dumber,Wholesale,-4270.069699296196
3119,259,Dumber,Regional Warehouse,-5530.676087069574
3120,259,Dumber,Factory,-3450.772743608878
3121,260,Smart,Retail,3844.709961399413
3122,260,Smart,Wholesale,1721.9680234635089
3123,260,Smart,Regional Warehouse,578.0574893563733
3124,260,Smart,Factory,3844.709961399413
3125,260,Dumb,Retail,1201.3168547125479
3126,260,Dumb,Wholesale,-4408.231664460108
3127,260,Dumb,Regional Warehouse,-5588.07531505999
3128,260,Dumb,Factory,1201.3168547125479
3129,260,Dumber,Retail,-3450.772743608878
3130,260,Dumber,Wholesale,-4270.069699296196
3131,260,Dumber,Regional Warehouse,-5530.676087069574
3132,260,Dumber,Factory,-3450.772743608878
3133,261,Smart,Retail,3844.709961399413
3134,261,Smart,Wholesale,1721.9680234635089
3135,261,Smart,Regional Warehouse,578.0574893563733
3136,261,Smart,Factory,3844.709961399413
3137,261,Dumb,Retail,1201.3168547125479
3138,261,Dumb,Wholesale,-4408.231664460108
3139,261,Dumb,Regional Warehouse,-5588.07531505999
3140,261,Dumb,Factory,1201.3168547125479
3141,261,Dumber,Retail,-3450.772743608878
3142,261,Dumber,Wholesale,-4270.069699296196
3143,261,Dumber,Regional Warehouse,-5530.676087069574
3144,261,Dumber,Factory,-3450.772743608878
3145,262,Smart,Retail,3844.709961399413
3146,262,Smart,Wholesale,1721.9680234635089
3147,262,Smart,Regional Warehouse,578.0574893563733
3148,262,Smart,Factory,3844.709961399413
3149,262,Dumb,Retail,1201.3168547125479
3150,262,Dumb,Wholesale,-4408.231664460108
3151,262,Dumb,Regional Warehouse,-5588.07531505999
3152,262,Dumb,Factory,1201.3168547125479
3153,262,Dumber,Retail,-3450.772743608878
3154,262,Dumber,Wholesale,-4270.069699296196
3155,262,Dumber,Regional Warehouse,-5530.676087069574
3156,262,Dumber,Factory,-3450.772743608878
3157,263,Smart,Retail,3844.709961399413
3158,263,Smart,Wholesale,1721.9680234635089
3159,263,Smart,Regional Warehouse,578.0574893563733
3160,263,Smart,Factory,3844.709961399413
3161,263,Dumb,Retail,1201.3168547125479
3162,263,Dumb,Wholesale,-4408.231664460108
3163,263,Dumb,Regional Warehouse,-5588.07531505999
3164,263,Dumb,Factory,1201.3168547125479
3165,263,Dumber,Retail,-3450.772743608878
3166,263,Dumber,Wholesale,-4270.069699296196
3167,263,Dumber,Regional Warehouse,-5530.676087069574
3168,263,Dumber,Factory,-3450.772743608878
3169,264,Smart,Retail,3844.709961399413
3170,264,Smart,Wholesale,1721.9680234635089
3171,264,Smart,Regional Warehouse,578.0574893563733
3172,264,Smart,Factory,3844.709961399413
3173,264,Dumb,Retail,1201.3168547125479
3174,264,Dumb,Wholesale,-4408.231664460108
3175,264,Dumb,Regional Warehouse,-5588.07531505999
3176,264,Dumb,Factory,1201.3168547125479
3177,264,Dumber,Retail,-3450.772743608878
3178,264,Dumber,Wholesale,-4270.069699296196
3179,264,Dumber,Regional Warehouse,-5530.676087069574
3180,264,Dumber,Factory,-3450.772743608878
3181,265,Smart,Retail,3844.709961399413
3182,265,Smart,Wholesale,1721.9680234635089
3183,265,Smart,Regional Warehouse,578.0574893563733
3184,265,Smart,Factory,3844.709961399413
3185,265,Dumb,Retail,1201.3168547125479
3186,265,Dumb,Wholesale,-4408.231664460108
3187,265,Dumb,Regional Warehouse,-5588.07531505999
3188,265,Dumb,Factory,1201.3168547125479
3189,265,Dumber,Retail,-3450.772743608878
3190,265,Dumber,Wholesale,-4270.069699296196
3191,265,Dumber,Regional Warehouse,-5530.676087069574
3192,265,Dumber,Factory,-3450.772743608878
3193,266,Smart,Retail,3844.709961399413
3194,266,Smart,Wholesale,1721.9680234635089
3195,266,Smart,Regional Warehouse,578.0574893563733
3196,266,Smart,Factory,3844.709961399413
3197,266,Dumb,Retail,1201.3168547125479
3198,266,Dumb,Wholesale,-4408.231664460108
3199,266,Dumb,Regional Warehouse,-5588.07531505999
3200,266,Dumb,Factory,1201.3168547125479
3201,266,Dumber,Retail,-3450.772743608878
3202,266,Dumber,Wholesale,-4270.069699296196
3203,266,Dumber,Regional Warehouse,-5530.676087069574
3204,266,Dumber,Factory,-3450.772743608878
3205,267,Smart,Retail,3844.709961399413
3206,267,Smart,Wholesale,1721.9680234635089
3207,267,Smart,Regional Warehouse,578.0574893563733
3208,267,Smart,Factory,3844.709961399413
3209,267,Dumb,Retail,1201.3168547125479
3210,267,Dumb,Wholesale,-4408.231664460108
3211,267,Dumb,Regional Warehouse,-5588.07531505999
3212,267,Dumb,Factory,1201.3168547125479
3213,267,Dumber,Retail,-3450.772743608878
3214,267,Dumber,Wholesale,-4270.069699296196
3215,267,Dumber,Regional Warehouse,-5530.676087069574
3216,267,Dumber,Factory,-3450.772743608878
3217,268,Smart,Retail,3844.709961399413
3218,268,Smart,Wholesale,1721.9680234635089
3219,268,Smart,Regional Warehouse,578.0574893563733
3220,268,Smart,Factory,3844.709961399413
3221,268,Dumb,Retail,1201.3168547125479
3222,268,Dumb,Wholesale,-4408.231664460108
3223,268,Dumb,Regional Warehouse,-5588.07531505999
3224,268,Dumb,Factory,1201.3168547125479
3225,268,Dumber,Retail,-3450.772743608878
3226,268,Dumber,Wholesale,-4270.069699296196
3227,268,Dumber,Regional Warehouse,-5530.676087069574
3228,268,Dumber,Factory,-3450.772743608878
3229,269,Smart,Retail,3844.709961399413
3230,269,Smart,Wholesale,1721.9680234635089
3231,269,Smart,Regional Warehouse,578.0574893563733
3232,269,Smart,Factory,3844.709961399413
3233,269,Dumb,Retail,1201.3168547125479
3234,269,Dumb,Wholesale,-4408.231664460108
3235,269,Dumb,Regional Warehouse,-5588.07531505999
3236,269,Dumb,Factory,1201.3168547125479
3237,269,Dumber,Retail,-3450.772743608878
3238,269,Dumber,Wholesale,-4270.069699296196
3239,269,Dumber,Regional Warehouse,-5530.676087069574
3240,269,Dumber,Factory,-3450.772743608878
3241,270,Smart,Retail,3844.709961399413
3242,270,Smart,Wholesale,1721.9680234635089
3243,270,Smart,Regional Warehouse,578.0574893563733
3244,270,Smart,Factory,3844.709961399413
3245,270,Dumb,Retail,1201.3168547125479
3246,270,Dumb,Wholesale,-4408.231664460108
3247,270,Dumb,Regional Warehouse,-5588.07531505999
3248,270,Dumb,Factory,1201.3168547125479
3249,270,Dumber,Retail,-3450.772743608878
3250,270,Dumber,Wholesale,-4270.069699296196
3251,270,Dumber,Regional Warehouse,-5530.676087069574
3252,270,Dumber,Factory,-3450.772743608878
3253,271,Smart,Retail,3844.709961399413
3254,271,Smart,Wholesale,1721.9680234635089
3255,271,Smart,Regional Warehouse,578.0574893563733
3256,271,Smart,Factory,3844.709961399413
3257,271,Dumb,Retail,1201.3168547125479
3258,271,Dumb,Wholesale,-4408.231664460108
3259,271,Dumb,Regional Warehouse,-5588.07531505999
3260,271,Dumb,Factory,1201.3168547125479
3261,271,Dumber,Retail,-3450.772743608878
3262,271,Dumber,Wholesale,-4270.069699296196
3263,271,Dumber,Regional Warehouse,-5530.676087069574
3264,271,Dumber,Factory,-3450.772743608878
3265,272,Smart,Retail,3844.709961399413
3266,272,Smart,Wholesale,1721.9680234635089
3267,272,Smart,Regional Warehouse,578.0574893563733
3268,272,Smart,Factory,3844.709961399413
3269,272,Dumb,Retail,1201.3168547125479
3270,272,Dumb,Wholesale,-4408.231664460108
3271,272,Dumb,Regional Warehouse,-5588.07531505999
3272,272,Dumb,Factory,1201.3168547125479
3273,272,Dumber,Retail,-3450.772743608878
3274,272,Dumber,Wholesale,-4270.069699296196
3275,272,Dumber,Regional Warehouse,-5530.676087069574
3276,272,Dumber,Factory,-3450.772743608878
3277,273,Smart,Retail,3844.709961399413
3278,273,Smart,Wholesale,1721.9680234635089
3279,273,Smart,Regional Warehouse,578.0574893563733
3280,273,Smart,Factory,3844.709961399413
3281,273,Dumb,Retail,1201.3168547125479
3282,273,Dumb,Wholesale,-4408.231664460108
3283,273,Dumb,Regional Warehouse,-5588.07531505999
3284,273,Dumb,Factory,1201.3168547125479
3285,273,Dumber,Retail,-3450.772743608878
3286,273,Dumber,Wholesale,-4270.069699296196
3287,273,Dumber,Regional Warehouse,-5530.676087069574
3288,273,Dumber,Factory,-3450.772743608878
3289,274,Smart,Retail,3844.709961399413
3290,274,Smart,Wholesale,1721.9680234635089
3291,274,Smart,Regional Warehouse,578.0574893563733
3292,274,Smart,Factory,3844.709961399413
3293,274,Dumb,Retail,1201.3168547125479
3294,274,Dumb,Wholesale,-4408.231664460108
3295,274,Dumb,Regional Warehouse,-5588.07531505999
3296,274,Dumb,Factory,1201.3168547125479
3297,274,Dumber,Retail,-3450.772743608878
3298,274,Dumber,Wholesale,-4270.069699296196
3299,274,Dumber,Regional Warehouse,-5530.676087069574
3300,274,Dumber,Factory,-3450.772743608878
3301,275,Smart,Retail,3844.709961399413
3302,275,Smart,Wholesale,1721.9680234635089
3303,275,Smart,Regional Warehouse,578.0574893563733
3304,275,Smart,Factory,3844.709961399413
3305,275,Dumb,Retail,1201.3168547125479
3306,275,Dumb,Wholesale,-4408.231664460108
3307,275,Dumb,Regional Warehouse,-5588.07531505999
3308,275,Dumb,Factory,1201.3168547125479
3309,275,Dumber,Retail,-3450.772743608878
3310,275,Dumber,Wholesale,-4270.069699296196
3311,275,Dumber,Regional Warehouse,-5530.676087069574
3312,275,Dumber,Factory,-3450.772743608878
3313,276,Smart,Retail,3844.709961399413
3314,276,Smart,Wholesale,1721.9680234635089
3315,276,Smart,Regional Warehouse,578.0574893563733
3316,276,Smart,Factory,3844.709961399413
3317,276,Dumb,Retail,1201.3168547125479
3318,276,Dumb,Wholesale,-4408.231664460108
3319,276,Dumb,Regional Warehouse,-5588.07531505999
3320,276,Dumb,Factory,1201.3168547125479
3321,276,Dumber,Retail,-3450.772743608878
3322,276,Dumber,Wholesale,-4270.069699296196
3323,276,Dumber,Regional Warehouse,-5530.676087069574
3324,276,Dumber,Factory,-3450.772743608878
3325,277,Smart,Retail,3844.709961399413
3326,277,Smart,Wholesale,1721.9680234635089
3327,277,Smart,Regional Warehouse,578.0574893563733
3328,277,Smart,Factory,3844.709961399413
3329,277,Dumb,Retail,1201.3168547125479
3330,277,Dumb,Wholesale,-4408.231664460108
3331,277,Dumb,Regional Warehouse,-5588.07531505999
3332,277,Dumb,Factory,1201.3168547125479
3333,277,Dumber,Retail,-3450.772743608878
3334,277,Dumber,Wholesale,-4270.069699296196
3335,277,Dumber,Regional Warehouse,-5530.676087069574
3336,277,Dumber,Factory,-3450.772743608878
3337,278,Smart,Retail,3844.709961399413
3338,278,Smart,Wholesale,1721.9680234635089
3339,278,Smart,Regional Warehouse,578.0574893563733
3340,278,Smart,Factory,3844.709961399413
3341,278,Dumb,Retail,1201.3168547125479
3342,278,Dumb,Wholesale,-4408.231664460108
3343,278,Dumb,Regional Warehouse,-5588.07531505999
3344,278,Dumb,Factory,1201.3168547125479
3345,278,Dumber,Retail,-3450.772743608878
3346,278,Dumber,Wholesale,-4270.069699296196
3347,278,Dumber,Regional Warehouse,-5530.676087069574
3348,278,Dumber,Factory,-3450.772743608878
3349,279,Smart,Retail,3844.709961399413
3350,279,Smart,Wholesale,1721.9680234635089
3351,279,Smart,Regional Warehouse,578.0574893563733
3352,279,Smart,Factory,3844.709961399413
3353,279,Dumb,Retail,1201.3168547125479
3354,279,Dumb,Wholesale,-4408.231664460108
3355,279,Dumb,Regional Warehouse,-5588.07531505999
3356,279,Dumb,Factory,1201.3168547125479
3357,279,Dumber,Retail,-3450.772743608878
3358,279,Dumber,Wholesale,-4270.069699296196
3359,279,Dumber,Regional Warehouse,-5530.676087069574
3360,279,Dumber,Factory,-3450.772743608878
3361,280,Smart,Retail,3844.709961399413
3362,280,Smart,Wholesale,1721.9680234635089
3363,280,Smart,Regional Warehouse,578.0574893563733
3364,280,Smart,Factory,3844.709961399413
3365,280,Dumb,Retail,1201.3168547125479
3366,280,Dumb,Wholesale,-4408.231664460108
3367,280,Dumb,Regional Warehouse,-5588.07531505999
3368,280,Dumb,Factory,1201.3168547125479
3369,280,Dumber,Retail,-3450.772743608878
3370,280,Dumber,Wholesale,-4270.069699296196
3371,280,Dumber,Regional Warehouse,-5530.676087069574
3372,280,Dumber,Factory,-3450.772743608878
3373,281,Smart,Retail,3844.709961399413
3374,281,Smart,Wholesale,1721.9680234635089
3375,281,Smart,Regional Warehouse,578.0574893563733
3376,281,Smart,Factory,3844.709961399413
3377,281,Dumb,Retail,1201.3168547125479
3378,281,Dumb,Wholesale,-4408.231664460108
3379,281,Dumb,Regional Warehouse,-5588.07531505999
3380,281,Dumb,Factory,1201.3168547125479
3381,281,Dumber,Retail,-3450.772743608878
3382,281,Dumber,Wholesale,-4270.069699296196
3383,281,Dumber,Regional Warehouse,-5530.676087069574
3384,281,Dumber,Factory,-3450.772743608878
3385,282,Smart,Retail,3844.709961399413
3386,282,Smart,Wholesale,1721.9680234635089
3387,282,Smart,Regional Warehouse,578.0574893563733
3388,282,Smart,Factory,3844.709961399413
3389,282,Dumb,Retail,1201.3168547125479
3390,282,Dumb,Wholesale,-4408.231664460108
3391,282,Dumb,Regional Warehouse,-5588.07531505999
3392,282,Dumb,Factory,1201.3168547125479
3393,282,Dumber,Retail,-3450.772743608878
3394,282,Dumber,Wholesale,-4270.069699296196
3395,282,Dumber,Regional Warehouse,-5530.676087069574
3396,282,Dumber,Factory,-3450.772743608878
3397,283,Smart,Retail,3844.709961399413
3398,283,Smart,Wholesale,1721.9680234635089
3399,283,Smart,Regional Warehouse,578.0574893563733
3400,283,Smart,Factory,3844.709961399413
3401,283,Dumb,Retail,1201.3168547125479
3402,283,Dumb,Wholesale,-4408.231664460108
3403,283,Dumb,Regional Warehouse,-5588.07531505999
3404,283,Dumb,Factory,1201.3168547125479
3405,283,Dumber,Retail,-3450.772743608878
3406,283,Dumber,Wholesale,-4270.069699296196
3407,283,Dumber,Regional Warehouse,-5530.676087069574
3408,283,Dumber,Factory,-3450.772743608878
3409,284,Smart,Retail,3844.709961399413
3410,284,Smart,Wholesale,1721.9680234635089
3411,284,Smart,Regional Warehouse,578.0574893563733
3412,284,Smart,Factory,3844.709961399413
3413,284,Dumb,Retail,1201.3168547125479
3414,284,Dumb,Wholesale,-4408.231664460108
3415,284,Dumb,Regional Warehouse,-5588.07531505999
3416,284,Dumb,Factory,1201.3168547125479
3417,284,Dumber,Retail,-3450.772743608878
3418,284,Dumber,Wholesale,-4270.069699296196
3419,284,Dumber,Regional Warehouse,-5530.676087069574
3420,284,Dumber,Factory,-3450.772743608878
3421,285,Smart,Retail,3844.709961399413
3422,285,Smart,Wholesale,1721.9680234635089
3423,285,Smart,Regional Warehouse,578.0574893563733
3424,285,Smart,Factory,3844.709961399413
3425,285,Dumb,Retail,1201.3168547125479
3426,285,Dumb,Wholesale,-4408.231664460108
3427,285,Dumb,Regional Warehouse,-5588.07531505999
3428,285,Dumb,Factory,1201.3168547125479
3429,285,Dumber,Retail,-3450.772743608878
3430,285,Dumber,Wholesale,-4270.069699296196
3431,285,Dumber,Regional Warehouse,-5530.676087069574
3432,285,Dumber,Factory,-3450.772743608878
3433,286,Smart,Retail,3844.709961399413
3434,286,Smart,Wholesale,1721.9680234635089
3435,286,Smart,Regional Warehouse,578.0574893563733
3436,286,Smart,Factory,3844.709961399413
3437,286,Dumb,Retail,1201.3168547125479
3438,286,Dumb,Wholesale,-4408.231664460108
3439,286,Dumb,Regional Warehouse,-5588.07531505999
3440,286,Dumb,Factory,1201.3168547125479
3441,286,Dumber,Retail,-3450.772743608878
3442,286,Dumber,Wholesale,-4270.069699296196
3443,286,Dumber,Regional Warehouse,-5530.676087069574
3444,286,Dumber,Factory,-3450.772743608878
3445,287,Smart,Retail,3844.709961399413
3446,287,Smart,Wholesale,1721.9680234635089
3447,287,Smart,Regional Warehouse,578.0574893563733
3448,287,Smart,Factory,3844.709961399413
3449,287,Dumb,Retail,1201.3168547125479
3450,287,Dumb,Wholesale,-4408.231664460108
3451,287,Dumb,Regional Warehouse,-5588.07531505999
3452,287,Dumb,Factory,1201.3168547125479
3453,287,Dumber,Retail,-3450.772743608878
3454,287,Dumber,Wholesale,-4270.069699296196
3455,287,Dumber,Regional Warehouse,-5530.676087069574
3456,287,Dumber,Factory,-3450.772743608878
3457,288,Smart,Retail,3844.709961399413
3458,288,Smart,Wholesale,1721.9680234635089
3459,288,Smart,Regional Warehouse,578.0574893563733
3460,288,Smart,Factory,3844.709961399413
3461,288,Dumb,Retail,1201.3168547125479
3462,288,Dumb,Wholesale,-4408.231664460108
3463,288,Dumb,Regional Warehouse,-5588.07531505999
3464,288,Dumb,Factory,1201.3168547125479
3465,288,Dumber,Retail,-3450.772743608878
3466,288,Dumber,Wholesale,-4270.069699296196
3467,288,Dumber,Regional Warehouse,-5530.676087069574
3468,288,Dumber,Factory,-3450.772743608878
3469,289,Smart,Retail,3844.709961399413
3470,289,Smart,Wholesale,1721.9680234635089
3471,289,Smart,Regional Warehouse,578.0574893563733
3472,289,Smart,Factory,3844.709961399413
3473,289,Dumb,Retail,1201.3168547125479
3474,289,Dumb,Wholesale,-4408.231664460108
3475,289,Dumb,Regional Warehouse,-5588.07531505999
3476,289,Dumb,Factory,1201.3168547125479
3477,289,Dumber,Retail,-3450.772743608878
3478,289,Dumber,Wholesale,-4270.069699296196
3479,289,Dumber,Regional Warehouse,-5530.676087069574
3480,289,Dumber,Factory,-3450.772743608878
3481,290,Smart,Retail,3844.709961399413
3482,290,Smart,Wholesale,1721.9680234635089
3483,290,Smart,Regional Warehouse,578.0574893563733
3484,290,Smart,Factory,3844.709961399413
3485,290,Dumb,Retail,1201.3168547125479
3486,290,Dumb,Wholesale,-4408.231664460108
3487,290,Dumb,Regional Warehouse,-5588.07531505999
3488,290,Dumb,Factory,1201.3168547125479
3489,290,Dumber,Retail,-3450.772743608878
3490,290,Dumber,Wholesale,-4270.069699296196
3491,290,Dumber,Regional Warehouse,-5530.676087069574
3492,290,Dumber,Factory,-3450.772743608878
3493,291,Smart,Retail,3844.709961399413
3494,291,Smart,Wholesale,1721.9680234635089
3495,291,Smart,Regional Warehouse,578.0574893563733
3496,291,Smart,Factory,3844.709961399413
3497,291,Dumb,Retail,1201.3168547125479
3498,291,Dumb,Wholesale,-4408.231664460108
3499,291,Dumb,Regional Warehouse,-5588.07531505999
3500,291,Dumb,Factory,1201.3168547125479
3501,291,Dumber,Retail,-3450.772743608878
3502,291,Dumber,Wholesale,-4270.069699296196
3503,291,Dumber,Regional Warehouse,-5530.676087069574
3504,291,Dumber,Factory,-3450.772743608878
3505,292,Smart,Retail,3844.709961399413
3506,292,Smart,Wholesale,1721.9680234635089
3507,292,Smart,Regional Warehouse,578.0574893563733
